Item41MasterId,60,-1,-1,231,Swarm LRM5 Rack Ammo,NA,NA,0.00,NA,NA,NA,NA,LEFT TORSO : Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item42MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,LEFT TORSO : Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item43MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,LEFT TORSO : Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item44MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,LEFT TORSO : Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item45MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,LEFT TORSO : Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item46MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,LEFT TORSO : Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item47MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,LEFT TORSO : Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item48MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,LEFT TORSO : Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item49MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,LEFT TORSO : Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item50MasterId,80,-1,-1,25,Armor Plating,NA,0.00,2.00,NA,NA,0,3000,RIGHT TORSO: Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item51MasterId,80,-1,-1,25,Armor Plating,NA,0.00,2.00,NA,NA,0,3000,RIGHT TORSO: Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item52MasterId,80,-1,-1,25,Armor Plating,NA,0.00,2.00,NA,NA,0,3000,RIGHT TORSO: Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item53MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,RIGHT TORSO: Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item54MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,RIGHT TORSO: Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item55MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,RIGHT TORSO: Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item56MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,RIGHT TORSO: Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item57MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,RIGHT TORSO: Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item58MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,RIGHT TORSO: Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item59MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,RIGHT TORSO: Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item60MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,RIGHT TORSO: Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item61MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,RIGHT TORSO: Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item62MasterId,3,-1,-1,156,Laser,short,3.00,2.00,2.50,5.95,92,1700,CENTER TORSO : Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item63MasterId,80,-1,-1,25,Armor Plating,NA,0.00,2.00,NA,NA,0,3000,CENTER TORSO : Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item64MasterId,80,-1,-1,25,Armor Plating,NA,0.00,2.00,NA,NA,0,3000,CENTER TORSO : Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item65MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,CENTER TORSO : Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item66MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,CENTER TORSO : Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item67MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,CENTER TORSO : Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item68MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,CENTER TORSO : Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item69MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,CENTER TORSO : Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item70MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,CENTER TORSO : Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
Item71MasterId,94,-1,-1,255,EMPTY!,NA,NA,0.00,NA,NA,0,0,CENTER TORSO : Weapons or Armor (Weapons with Ammo must have the Ammo pack listed.  Ammo packs are ALWAYS listed LAST!!!),,,,,,,,,,,,,
,,,,,,,Heat,Weight,1Hit Damage,Dam/10Sec,BR,C-Bills,,,,,,,,,,,,,,
Totals,,,,,,,10.00,20.00,33.50,37.53,2793,83450,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
ComponentPlacement,Head,LeftArm,RightArm,LeftTorso,RightTorso,CenterTorso,LeftLeg,RightLeg,RearLeftTorso,RearRightTorso,RearCenterTorso,,,,,,,,,,,,,,,
Slot1,6,8,9,38,50,0,10,11,,,,,,,,,,,,,,,,,,
Slot2,7,2,3,39,51,1,4,5,,,,,,,,,,,,,,,,,,
Slot3,12,2,3,40,52,62,4,5,,,,,,,,,,,,,,,,,,
Slot4,13,2,3,41,53,63,16,17,,,,,,,,,,,,,,,,,,
Slot5,14,22,30,42,54,64,18,19,,,,,,,,,,,,,,,,,,
Slot6,15,23,31,43,55,65,20,21,,,,,,,,,,,,,,,,,,
Slot7,,24,32,44,56,66,,,,,,,,,,,,,,,,,,,,
Slot8,,25,33,45,57,67,,,,,,,,,,,,,,,,,,,,
Slot9,,26,34,46,58,68,,,,,,,,,,,,,,,,,,,,
Slot10,,27,35,47,59,69,,,,,,,,,,,,,,,,,,,,
Slot11,,28,36,48,60,70,,,,,
Slot12,,29,37,49,61,71,,,,,
CurrentInternalStructure,3,10,10,15,15,21,15,15,,,
CurrentArmorPoints,9,8,8,9,9,11,9,9,2,2,4
